season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
Summer,y0,m4,h23,No,w1,Yes,Clear,0.5,0.4848,0.59,0.2537,11,35,46
Summer,y0,m4,h0,No,w2,Yes,Clear,0.5,0.4848,0.55,0.2239,2,23,25
Summer,y0,m4,h1,No,w2,Yes,Clear,0.46,0.4545,0.63,0.2239,5,2,7
Summer,y0,m4,h2,No,w2,Yes,Clear,0.46,0.4545,0.67,0.2836,8,5,13
Summer,y0,m4,h3,No,w2,Yes,Clear,0.48,0.4697,0.63,0.2239,0,3,3
Summer,y0,m4,h4,No,w2,Yes,Clear,0.46,0.4545,0.67,0.0896,1,4,5
Summer,y0,m4,h5,No,w2,Yes,Mist,0.46,0.4545,0.72,0.194,1,17,18
Summer,y0,m4,h6,No,w2,Yes,Mist,0.48,0.4697,0.67,0,2,63,65
Summer,y0,m4,h7,No,w2,Yes,Mist,0.52,0.5,0.55,0,22,166,188
Summer,y0,m4,h8,No,w2,Yes,Mist,0.5,0.4848,0.68,0.1343,20,331,351
Summer,y0,m4,h9,No,w2,Yes,Snow,0.52,0.5,0.63,0.0896,23,139,162
Summer,y0,m4,h10,No,w2,Yes,Mist,0.5,0.4848,0.72,0.2239,15,60,75
Summer,y0,m4,h11,No,w2,Yes,Mist,0.54,0.5152,0.68,0.1642,19,53,72
Summer,y0,m4,h12,No,w2,Yes,Mist,0.54,0.5152,0.64,0.0896,19,84,103
Summer,y0,m4,h13,No,w2,Yes,Mist,0.54,0.5152,0.68,0.2239,26,103,129
Summer,y0,m4,h14,No,w2,Yes,Mist,0.54,0.5152,0.64,0.194,19,88,107
Summer,y0,m4,h15,No,w2,Yes,Mist,0.54,0.5152,0.65,0.1642,44,83,127
Summer,y0,m4,h16,No,w2,Yes,Clear,0.56,0.5303,0.52,0.2985,30,162,192
Summer,y0,m4,h17,No,w2,Yes,Clear,0.56,0.5303,0.6,0.1045,39,372,411
Summer,y0,m4,h18,No,w2,Yes,Mist,0.54,0.5152,0.64,0.1343,44,377,421
Summer,y0,m4,h19,No,w2,Yes,Mist,0.5,0.4848,0.72,0.194,28,248,276
Summer,y0,m4,h20,No,w2,Yes,Mist,0.5,0.4848,0.72,0.2239,20,148,168
Summer,y0,m4,h21,No,w2,Yes,Mist,0.5,0.4848,0.72,0.1343,8,114,122
Summer,y0,m4,h22,No,w2,Yes,Clear,0.48,0.4697,0.77,0.0896,3,109,112
Summer,y0,m4,h23,No,w2,Yes,Clear,0.46,0.4545,0.88,0.0896,11,41,52
Summer,y0,m4,h0,No,w3,Yes,Clear,0.44,0.4394,0.88,0.1343,4,29,33
Summer,y0,m4,h1,No,w3,Yes,Clear,0.42,0.4242,0.94,0.1642,2,5,7
Summer,y0,m4,h2,No,w3,Yes,Clear,0.42,0.4242,0.94,0.1642,0,2,2
Summer,y0,m4,h3,No,w3,Yes,Clear,0.42,0.4242,0.94,0,0,2,2
Summer,y0,m4,h4,No,w3,Yes,Clear,0.4,0.4091,1,0.1045,5,4,9
Summer,y0,m4,h5,No,w3,Yes,Clear,0.4,0.4091,0.94,0.194,1,14,15
Summer,y0,m4,h6,No,w3,Yes,Clear,0.42,0.4242,0.94,0.1642,2,62,64
Summer,y0,m4,h7,No,w3,Yes,Clear,0.44,0.4394,0.94,0,26,211,237
Summer,y0,m4,h8,No,w3,Yes,Clear,0.62,0.6061,0.69,0.4627,22,374,396
Summer,y0,m4,h9,No,w3,Yes,Clear,0.66,0.6212,0.61,0.2836,27,170,197
Summer,y0,m4,h10,No,w3,Yes,Clear,0.62,0.6061,0.69,0.0896,45,86,131
Summer,y0,m4,h11,No,w3,Yes,Clear,0.62,0.6061,0.69,0.0896,31,87,118
Summer,y0,m4,h12,No,w3,Yes,Clear,0.7,0.6515,0.48,0.3881,28,117,145
Summer,y0,m4,h13,No,w3,Yes,Clear,0.7,0.6515,0.48,0.3881,42,135,177
Summer,y0,m4,h14,No,w3,Yes,Clear,0.74,0.6515,0.4,0.4627,33,115,148
Summer,y0,m4,h15,No,w3,Yes,Mist,0.76,0.6667,0.35,0.3582,32,113,145
Summer,y0,m4,h16,No,w3,Yes,Mist,0.76,0.6667,0.35,0.3582,54,201,255
Summer,y0,m4,h17,No,w3,Yes,Mist,0.74,0.6515,0.37,0.4179,34,398,432
Summer,y0,m4,h18,No,w3,Yes,Clear,0.74,0.6515,0.3,0.3582,56,385,441
Summer,y0,m4,h19,No,w3,Yes,Clear,0.7,0.6364,0.32,0.2537,74,309,383
Summer,y0,m4,h20,No,w3,Yes,Clear,0.68,0.6212,0.32,0.1045,31,194,225
Summer,y0,m4,h21,No,w3,Yes,Clear,0.66,0.6212,0.36,0.2836,38,134,172
Summer,y0,m4,h22,No,w3,Yes,Clear,0.62,0.6212,0.41,0.2537,12,105,117
Summer,y0,m4,h23,No,w3,Yes,Clear,0.6,0.6212,0.4,0.3284,14,79,93
Summer,y0,m4,h0,No,w4,Yes,Clear,0.56,0.5303,0.43,0.3582,11,33,44
Summer,y0,m4,h1,No,w4,Yes,Clear,0.52,0.5,0.45,0.2239,6,20,26
Summer,y0,m4,h2,No,w4,Yes,Clear,0.5,0.4848,0.42,0.3881,3,10,13
Summer,y0,m4,h3,No,w4,Yes,Mist,0.46,0.4545,0.51,0.4627,4,3,7
Summer,y0,m4,h4,No,w4,Yes,Mist,0.44,0.4394,0.54,0.4478,2,4,6
Summer,y0,m4,h5,No,w4,Yes,Mist,0.42,0.4242,0.54,0.5522,0,14,14
Summer,y0,m4,h6,No,w4,Yes,Mist,0.4,0.4091,0.58,0.5821,2,73,75
Summer,y0,m4,h7,No,w4,Yes,Mist,0.42,0.4242,0.47,0.4627,15,183,198
Summer,y0,m4,h8,No,w4,Yes,Mist,0.4,0.4091,0.5,0.4925,19,346,365
Summer,y0,m4,h9,No,w4,Yes,Mist,0.42,0.4242,0.47,0.2836,18,178,196
Summer,y0,m4,h10,No,w4,Yes,Clear,0.42,0.4242,0.44,0.3582,25,73,98
Summer,y0,m4,h11,No,w4,Yes,Clear,0.44,0.4394,0.41,0.2836,34,99,133
Summer,y0,m4,h12,No,w4,Yes,Clear,0.46,0.4545,0.38,0.1642,49,150,199
Summer,y0,m4,h13,No,w4,Yes,Clear,0.48,0.4697,0.33,0.3284,55,122,177
Summer,y0,m4,h14,No,w4,Yes,Clear,0.5,0.4848,0.34,0.3881,68,160,228
Summer,y0,m4,h15,No,w4,Yes,Clear,0.52,0.5,0.29,0.4179,69,166,235
Summer,y0,m4,h16,No,w4,Yes,Clear,0.52,0.5,0.27,0.3582,66,228,294
Summer,y0,m4,h17,No,w4,Yes,Clear,0.5,0.4848,0.29,0.1642,79,402,481
Summer,y0,m4,h18,No,w4,Yes,Clear,0.5,0.4848,0.25,0.2836,71,381,452
Summer,y0,m4,h19,No,w4,Yes,Clear,0.46,0.4545,0.28,0.2836,52,272,324
Summer,y0,m4,h20,No,w4,Yes,Clear,0.44,0.4394,0.3,0.1343,28,176,204
Summer,y0,m4,h21,No,w4,Yes,Clear,0.42,0.4242,0.47,0.194,25,159,184
Summer,y0,m4,h22,No,w4,Yes,Clear,0.42,0.4242,0.38,0.0896,31,106,137
Summer,y0,m4,h23,No,w4,Yes,Clear,0.4,0.4091,0.43,0.1045,13,86,99
Summer,y0,m4,h0,No,w5,Yes,Clear,0.36,0.3485,0.62,0.194,3,30,33
Summer,y0,m4,h1,No,w5,Yes,Clear,0.36,0.3333,0.53,0.2537,2,22,24
Summer,y0,m4,h2,No,w5,Yes,Clear,0.36,0.3333,0.53,0.2985,2,7,9
Summer,y0,m4,h3,No,w5,Yes,Clear,0.36,0.3333,0.53,0.2985,0,2,2
Summer,y0,m4,h4,No,w5,Yes,Clear,0.34,0.3182,0.53,0.2836,1,2,3
Summer,y0,m4,h5,No,w5,Yes,Clear,0.34,0.3182,0.53,0.2239,0,16,16
Summer,y0,m4,h6,No,w5,Yes,Clear,0.34,0.3182,0.53,0.2836,2,47,49
Summer,y0,m4,h7,No,w5,Yes,Mist,0.34,0.3182,0.53,0.2836,5,175,180
Summer,y0,m4,h8,No,w5,Yes,Mist,0.34,0.3182,0.53,0.2537,15,331,346
Summer,y0,m4,h9,No,w5,Yes,Snow,0.34,0.303,0.61,0.2985,17,178,195
Summer,y0,m4,h10,No,w5,Yes,Mist,0.36,0.3485,0.62,0.194,32,104,136
Summer,y0,m4,h11,No,w5,Yes,Snow,0.34,0.3333,0.66,0.194,23,83,106
Summer,y0,m4,h12,No,w5,Yes,Snow,0.34,0.3333,0.76,0.1343,19,61,80
Summer,y0,m4,h13,No,w5,Yes,Snow,0.34,0.3333,0.87,0.194,3,37,40
Summer,y0,m4,h14,No,w5,Yes,Snow,0.34,0.3182,0.87,0.2537,3,33,36
Summer,y0,m4,h15,No,w5,Yes,Snow,0.34,0.3333,0.87,0.194,13,62,75
Summer,y0,m4,h16,No,w5,Yes,Snow,0.34,0.3333,0.87,0.1343,4,58,62
Summer,y0,m4,h17,No,w5,Yes,Snow,0.32,0.303,0.93,0.2239,6,63,69
Summer,y0,m4,h18,No,w5,Yes,Snow,0.32,0.303,0.93,0.2239,4,47,51
Summer,y0,m4,h19,No,w5,Yes,Snow,0.32,0.303,0.93,0.2239,7,48,55
Summer,y0,m4,h20,No,w5,Yes,Snow,0.32,0.303,0.87,0.2239,8,39,47
Summer,y0,m4,h21,No,w5,Yes,Snow,0.3,0.303,0.93,0.1642,5,23,28
Summer,y0,m4,h22,No,w5,Yes,Snow,0.3,0.303,1,0.1343,3,21,24
Summer,y0,m4,h23,No,w5,Yes,Snow,0.32,0.3333,0.93,0.1045,0,17,17
Summer,y0,m4,h0,No,w6,No,Mist,0.32,0.3182,1,0.194,0,18,18
Summer,y0,m4,h1,No,w6,No,Mist,0.32,0.3182,1,0.194,5,11,16
Summer,y0,m4,h2,No,w6,No,Snow,0.32,0.3333,1,0.1343,3,14,17
Summer,y0,m4,h3,No,w6,No,Snow,0.32,0.3333,1,0.0896,0,4,4
Summer,y0,m4,h4,No,w6,No,Snow,0.34,0.3636,1,0,2,3,5
Summer,y0,m4,h5,No,w6,No,Snow,0.34,0.3636,1,0,1,6,7
Summer,y0,m4,h6,No,w6,No,Mist,0.34,0.3333,1,0.1642,0,11,11
Summer,y0,m4,h7,No,w6,No,Snow,0.34,0.3333,1,0.1642,2,17,19
Summer,y0,m4,h8,No,w6,No,Mist,0.36,0.3333,1,0.2537,15,32,47
Summer,y0,m4,h9,No,w6,No,Mist,0.38,0.3939,0.94,0.2985,13,55,68
Summer,y0,m4,h10,No,w6,No,Mist,0.42,0.4242,0.88,0.2239,36,93,129
Summer,y0,m4,h11,No,w6,No,Mist,0.46,0.4545,0.88,0.2239,68,164,232
Summer,y0,m4,h12,No,w6,No,Clear,0.52,0.5,0.83,0.4179,94,197,291
Summer,y0,m4,h13,No,w6,No,Clear,0.52,0.5,0.83,0.3881,126,186,312
Summer,y0,m4,h14,No,w6,No,Clear,0.58,0.5455,0.78,0.3582,182,209,391
Summer,y0,m4,h15,No,w6,No,Clear,0.6,0.5909,0.73,0.3881,171,226,397
Summer,y0,m4,h16,No,w6,No,Clear,0.6,0.5909,0.73,0.2836,180,246,426
Summer,y0,m4,h17,No,w6,No,Clear,0.6,0.5909,0.73,0.3284,168,215,383
Summer,y0,m4,h18,No,w6,No,Clear,0.58,0.5455,0.78,0.194,149,227,376
Summer,y0,m4,h19,No,w6,No,Clear,0.56,0.5303,0.83,0.2836,84,199,283
Summer,y0,m4,h20,No,w6,No,Mist,0.54,0.5152,0.88,0.2537,45,138,183
Summer,y0,m4,h21,No,w6,No,Mist,0.56,0.5303,0.83,0.2836,32,103,135
Summer,y0,m4,h22,No,w6,No,Mist,0.58,0.5455,0.78,0.2537,55,114,169
Summer,y0,m4,h23,No,w6,No,Mist,0.54,0.5152,0.88,0.1642,31,86,117
Summer,y0,m4,h0,No,w0,No,Clear,0.52,0.5,0.83,0.2239,30,66,96
Summer,y0,m4,h1,No,w0,No,Clear,0.5,0.4848,0.88,0.194,14,40,54
Summer,y0,m4,h2,No,w0,No,Clear,0.5,0.4848,0.88,0.194,27,45,72
Summer,y0,m4,h3,No,w0,No,Clear,0.5,0.4848,0.94,0.0896,4,20,24
Summer,y0,m4,h4,No,w0,No,Clear,0.5,0.4848,0.94,0.0896,0,5,5
Summer,y0,m4,h5,No,w0,No,Clear,0.5,0.4848,0.94,0.0896,5,7,12
Summer,y0,m4,h6,No,w0,No,Mist,0.5,0.4848,1,0,10,3,13
Summer,y0,m4,h7,No,w0,No,Mist,0.5,0.4848,1,0,16,11,27
Summer,y0,m4,h8,No,w0,No,Clear,0.52,0.5,0.94,0.2239,38,42,80
Summer,y0,m4,h9,No,w0,No,Clear,0.56,0.5303,0.88,0.2537,73,104,177
Summer,y0,m4,h10,No,w0,No,Clear,0.6,0.5758,0.78,0.1642,118,171,289
Summer,y0,m4,h11,No,w0,No,Clear,0.66,0.6212,0.65,0.1343,124,193,317
Summer,y0,m4,h12,No,w0,No,Clear,0.68,0.6364,0.65,0.2537,168,220,388
Summer,y0,m4,h13,No,w0,No,Clear,0.7,0.6515,0.58,0.2836,205,236,441
Summer,y0,m4,h14,No,w0,No,Clear,0.7,0.6515,0.54,0.3284,197,223,420
Summer,y0,m4,h15,No,w0,No,Clear,0.66,0.6212,0.61,0.2537,167,202,369
Summer,y0,m4,h16,No,w0,No,Clear,0.74,0.6667,0.48,0.3881,162,197,359
Summer,y0,m4,h17,No,w0,No,Clear,0.66,0.6212,0.65,0.2985,142,189,331
Summer,y0,m4,h18,No,w0,No,Clear,0.64,0.6061,0.69,0.1642,96,174,270
Summer,y0,m4,h19,No,w0,No,Snow,0.6,0.5606,0.83,0.2836,62,132,194
Summer,y0,m4,h20,No,w0,No,Snow,0.6,0.5606,0.83,0.2836,34,71,105
Summer,y0,m4,h21,No,w0,No,Snow,0.54,0.5152,0.94,0.1642,8,53,61
Summer,y0,m4,h22,No,w0,No,Snow,0.54,0.5152,1,0.1642,5,40,45
Summer,y0,m4,h23,No,w0,No,Snow,0.54,0.5152,1,0.0896,5,37,42
Summer,y0,m4,h0,No,w1,Yes,Snow,0.52,0.5,1,0,2,10,12
Summer,y0,m4,h1,No,w1,Yes,Clear,0.54,0.5152,1,0.0896,2,8,10
Summer,y0,m4,h2,No,w1,Yes,Clear,0.54,0.5152,1,0.0896,1,9,10
Summer,y0,m4,h3,No,w1,Yes,Mist,0.5,0.4848,1,0.1045,2,8,10
Summer,y0,m4,h4,No,w1,Yes,Mist,0.52,0.5,1,0,1,4,5
Summer,y0,m4,h5,No,w1,Yes,Mist,0.46,0.4545,1,0,3,14,17
Summer,y0,m4,h6,No,w1,Yes,Mist,0.5,0.4848,1,0,7,59,66
Summer,y0,m4,h7,No,w1,Yes,Mist,0.52,0.5,1,0.0896,13,183,196
Summer,y0,m4,h8,No,w1,Yes,Clear,0.56,0.5303,0.88,0.1045,27,326,353
Summer,y0,m4,h9,No,w1,Yes,Clear,0.6,0.5606,0.83,0.1343,27,147,174
Summer,y0,m4,h10,No,w1,Yes,Clear,0.64,0.6061,0.73,0.2239,61,64,125
Summer,y0,m4,h11,No,w1,Yes,Clear,0.64,0.6061,0.73,0.2239,53,94,147
Summer,y0,m4,h12,No,w1,Yes,Clear,0.66,0.6212,0.74,0.2537,48,140,188
Summer,y0,m4,h13,No,w1,Yes,Clear,0.7,0.6515,0.65,0.2239,57,146,203
Summer,y0,m4,h14,No,w1,Yes,Clear,0.72,0.6667,0.54,0.2239,47,99,146
Summer,y0,m4,h15,No,w1,Yes,Clear,0.74,0.6667,0.51,0.2239,50,125,175
Summer,y0,m4,h16,No,w1,Yes,Clear,0.7,0.6515,0.54,0.3582,41,198,239
Summer,y0,m4,h17,No,w1,Yes,Clear,0.7,0.6515,0.54,0.2985,80,441,521
Summer,y0,m4,h18,No,w1,Yes,Clear,0.68,0.6364,0.57,0.3582,74,425,499
Summer,y0,m4,h19,No,w1,Yes,Clear,0.66,0.6212,0.57,0.3284,62,320,382
Summer,y0,m4,h20,No,w1,Yes,Clear,0.66,0.6212,0.61,0.2836,42,195,237
Summer,y0,m4,h21,No,w1,Yes,Clear,0.62,0.6061,0.69,0.2537,41,149,190
Summer,y0,m4,h22,No,w1,Yes,Clear,0.6,0.5909,0.73,0.2985,23,83,106
Summer,y0,m4,h23,No,w1,Yes,Clear,0.58,0.5455,0.78,0.2836,9,53,62
Summer,y0,m4,h0,No,w2,Yes,Clear,0.62,0.6061,0.69,0.2836,10,17,27
Summer,y0,m4,h1,No,w2,Yes,Clear,0.62,0.5909,0.73,0.2836,16,5,21
Summer,y0,m4,h2,No,w2,Yes,Clear,0.56,0.5303,0.83,0.3284,17,9,26
Summer,y0,m4,h3,No,w2,Yes,Clear,0.54,0.5152,0.88,0.2836,17,4,21
Summer,y0,m4,h4,No,w2,Yes,Clear,0.56,0.5303,0.83,0.2537,2,4,6
Summer,y0,m4,h5,No,w2,Yes,Clear,0.54,0.5152,0.88,0.2537,0,16,16
Summer,y0,m4,h6,No,w2,Yes,Clear,0.56,0.5303,0.88,0.2239,0,80,80
Summer,y0,m4,h7,No,w2,Yes,Clear,0.58,0.5455,0.83,0.2985,16,254,270
Summer,y0,m4,h8,No,w2,Yes,Clear,0.58,0.5455,0.83,0.2985,32,417,449
Summer,y0,m4,h9,No,w2,Yes,Clear,0.64,0.6061,0.73,0.3582,35,164,199
Summer,y0,m4,h10,No,w2,Yes,Clear,0.66,0.6212,0.69,0.3582,22,98,120
Summer,y0,m4,h11,No,w2,Yes,Clear,0.68,0.6364,0.65,0.3881,40,132,172
Summer,y0,m4,h12,No,w2,Yes,Clear,0.7,0.6515,0.61,0.4179,40,146,186
Summer,y0,m4,h13,No,w2,Yes,Clear,0.74,0.6667,0.51,0.4478,37,139,176
Summer,y0,m4,h14,No,w2,Yes,Clear,0.72,0.6667,0.58,0.3284,40,115,155
Summer,y0,m4,h15,No,w2,Yes,Clear,0.7,0.6515,0.61,0.3582,34,119,153
Summer,y0,m4,h16,No,w2,Yes,Clear,0.7,0.6515,0.58,0.3881,40,251,291
Summer,y0,m4,h17,No,w2,Yes,Clear,0.68,0.6364,0.61,0.3582,66,455,521
Summer,y0,m4,h18,No,w2,Yes,Clear,0.68,0.6364,0.65,0.4478,65,463,528
Summer,y0,m4,h19,No,w2,Yes,Clear,0.64,0.6061,0.73,0.4179,42,286,328
Summer,y0,m4,h20,No,w2,Yes,Clear,0.64,0.6061,0.73,0.3582,35,199,234
Summer,y0,m4,h21,No,w2,Yes,Clear,0.62,0.5909,0.78,0.2836,33,162,195
Summer,y0,m4,h22,No,w2,Yes,Mist,0.6,0.5606,0.83,0.194,32,116,148
Summer,y0,m4,h23,No,w2,Yes,Mist,0.6,0.5606,0.83,0.2239,7,71,78
Summer,y0,m4,h0,No,w3,Yes,Clear,0.6,0.5606,0.83,0.2239,3,24,27
Summer,y0,m4,h1,No,w3,Yes,Clear,0.6,0.5606,0.83,0.2537,2,15,17
Summer,y0,m4,h2,No,w3,Yes,Clear,0.58,0.5455,0.88,0.2537,0,5,5
Summer,y0,m4,h3,No,w3,Yes,Mist,0.58,0.5455,0.88,0.2836,3,4,7
Summer,y0,m4,h4,No,w3,Yes,Clear,0.56,0.5303,0.94,0.2239,0,6,6
Summer,y0,m4,h5,No,w3,Yes,Mist,0.56,0.5303,0.94,0.2537,1,16,17
Summer,y0,m4,h6,No,w3,Yes,Clear,0.56,0.5303,0.94,0.2537,5,79,84
Summer,y0,m4,h7,No,w3,Yes,Mist,0.58,0.5455,0.88,0.2836,17,229,246
Summer,y0,m4,h8,No,w3,Yes,Mist,0.58,0.5455,0.88,0.3284,31,413,444
Summer,y0,m4,h9,No,w3,Yes,Mist,0.6,0.5455,0.88,0.4179,20,161,181
Summer,y0,m4,h10,No,w3,Yes,Mist,0.62,0.5758,0.83,0.2836,26,66,92
Summer,y0,m4,h11,No,w3,Yes,Mist,0.64,0.5909,0.78,0.2836,53,103,156
Summer,y0,m4,h12,No,w3,Yes,Clear,0.66,0.6061,0.78,0.3284,38,135,173
Summer,y0,m4,h13,No,w3,Yes,Clear,0.64,0.5909,0.78,0.2985,31,119,150
Summer,y0,m4,h14,No,w3,Yes,Clear,0.68,0.6364,0.74,0.2836,29,119,148
Summer,y0,m4,h15,No,w3,Yes,Clear,0.7,0.6515,0.65,0.4925,18,120,138
Summer,y0,m4,h16,No,w3,Yes,Clear,0.7,0.6515,0.7,0.3881,29,189,218
Summer,y0,m4,h17,No,w3,Yes,Snow,0.66,0.6061,0.83,0.3881,63,458,521
Summer,y0,m4,h18,No,w3,Yes,Snow,0.66,0.6061,0.83,0.3881,46,366,412
Summer,y0,m4,h19,No,w3,Yes,Clear,0.62,0.5909,0.78,0.2836,40,220,260
Summer,y0,m4,h20,No,w3,Yes,Clear,0.64,0.5758,0.83,0.3284,30,188,218
Summer,y0,m4,h21,No,w3,Yes,Clear,0.62,0.5606,0.88,0.2836,19,126,145
Summer,y0,m4,h22,No,w3,Yes,Mist,0.62,0.5606,0.88,0.3284,18,111,129
Summer,y0,m4,h23,No,w3,Yes,Mist,0.62,0.5606,0.88,0.3582,25,53,78
Summer,y0,m4,h0,No,w4,Yes,Clear,0.64,0.5909,0.78,0.3582,13,41,54
Summer,y0,m4,h1,No,w4,Yes,Mist,0.62,0.5758,0.83,0.3881,8,12,20
Summer,y0,m4,h2,No,w4,Yes,Mist,0.62,0.5758,0.83,0.4478,14,7,21
Summer,y0,m4,h3,No,w4,Yes,Mist,0.64,0.5909,0.78,0.3881,2,1,3
Summer,y0,m4,h4,No,w4,Yes,Mist,0.62,0.5758,0.83,0.4179,4,5,9
Summer,y0,m4,h5,No,w4,Yes,Mist,0.62,0.5758,0.83,0.3881,0,13,13
Summer,y0,m4,h6,No,w4,Yes,Mist,0.64,0.5909,0.78,0.4627,7,79,86
Summer,y0,m4,h7,No,w4,Yes,Mist,0.64,0.5909,0.78,0.4478,14,201,215
Summer,y0,m4,h8,No,w4,Yes,Mist,0.66,0.6061,0.78,0.4478,31,367,398
Summer,y0,m4,h9,No,w4,Yes,Snow,0.62,0.5606,0.88,0.3284,18,165,183
Summer,y0,m4,h10,No,w4,Yes,Mist,0.62,0.5606,0.88,0.2836,9,45,54
Summer,y0,m4,h11,No,w4,Yes,Mist,0.62,0.5758,0.83,0.2836,10,74,84
Summer,y0,m4,h12,No,w4,Yes,Mist,0.62,0.5909,0.78,0.2537,23,84,107
Summer,y0,m4,h13,No,w4,Yes,Mist,0.62,0.5758,0.83,0.2985,18,103,121
Summer,y0,m4,h14,No,w4,Yes,Clear,0.62,0.5758,0.83,0.2985,21,121,142
Summer,y0,m4,h15,No,w4,Yes,Clear,0.66,0.6212,0.69,0.3284,46,117,163
Summer,y0,m4,h16,No,w4,Yes,Clear,0.62,0.5909,0.78,0.2537,42,228,270
Summer,y0,m4,h17,No,w4,Yes,Clear,0.64,0.6212,0.47,0.3582,49,406,455
Summer,y0,m4,h18,No,w4,Yes,Clear,0.64,0.6212,0.47,0.3582,44,486,530
Summer,y0,m4,h19,No,w4,Yes,Clear,0.62,0.6212,0.43,0.2985,57,347,404
Summer,y0,m4,h20,No,w4,Yes,Clear,0.58,0.5455,0.43,0.2239,49,220,269
Summer,y0,m4,h21,No,w4,Yes,Clear,0.56,0.5303,0.46,0.1343,27,167,194
Summer,y0,m4,h22,No,w4,Yes,Clear,0.54,0.5152,0.45,0.1642,34,119,153
Summer,y0,m4,h23,No,w4,Yes,Clear,0.54,0.5152,0.39,0.0896,29,81,110
Summer,y0,m4,h0,No,w5,Yes,Clear,0.52,0.5,0.39,0.2836,11,37,48
Summer,y0,m4,h1,No,w5,Yes,Clear,0.5,0.4848,0.45,0.0896,10,21,31
Summer,y0,m4,h2,No,w5,Yes,Clear,0.46,0.4545,0.63,0.1045,2,8,10
Summer,y0,m4,h3,No,w5,Yes,Clear,0.46,0.4545,0.59,0.0896,1,4,5
Summer,y0,m4,h4,No,w5,Yes,Clear,0.46,0.4545,0.51,0.1343,0,6,6
Summer,y0,m4,h5,No,w5,Yes,Clear,0.46,0.4545,0.47,0.1343,0,25,25
Summer,y0,m4,h6,No,w5,Yes,Clear,0.5,0.4848,0.45,0.2836,4,67,71
Summer,y0,m4,h7,No,w5,Yes,Clear,0.52,0.5,0.42,0.194,18,222,240
Summer,y0,m4,h8,No,w5,Yes,Clear,0.54,0.5152,0.39,0.2985,35,386,421
Summer,y0,m4,h9,No,w5,Yes,Clear,0.54,0.5152,0.39,0.3284,45,185,230
Summer,y0,m4,h10,No,w5,Yes,Clear,0.56,0.5303,0.4,0.2836,57,99,156
Summer,y0,m4,h11,No,w5,Yes,Clear,0.6,0.6212,0.38,0.2239,49,108,157
Summer,y0,m4,h12,No,w5,Yes,Clear,0.56,0.5303,0.37,0.2836,63,160,223
Summer,y0,m4,h13,No,w5,Yes,Clear,0.56,0.5303,0.37,0.2985,74,234,308
Summer,y0,m4,h14,No,w5,Yes,Clear,0.6,0.6212,0.35,0.3284,58,190,248
Summer,y0,m4,h15,No,w5,Yes,Mist,0.56,0.5303,0.4,0.2985,77,175,252
Summer,y0,m4,h16,No,w5,Yes,Mist,0.54,0.5152,0.42,0.3582,59,240,299
Summer,y0,m4,h17,No,w5,Yes,Mist,0.52,0.5,0.45,0.3881,75,433,508
Summer,y0,m4,h18,No,w5,Yes,Clear,0.52,0.5,0.48,0.3582,55,384,439
Summer,y0,m4,h19,No,w5,Yes,Clear,0.46,0.4545,0.55,0.3284,40,230,270
Summer,y0,m4,h20,No,w5,Yes,Clear,0.48,0.4697,0.48,0.2239,34,160,194
Summer,y0,m4,h21,No,w5,Yes,Clear,0.46,0.4545,0.51,0.194,50,145,195
Summer,y0,m4,h22,No,w5,Yes,Clear,0.42,0.4242,0.58,0.1642,36,110,146
Summer,y0,m4,h23,No,w5,Yes,Mist,0.44,0.4394,0.54,0.0896,25,88,113
Summer,y0,m4,h0,No,w6,No,Mist,0.44,0.4394,0.54,0.2537,33,73,106
Summer,y0,m4,h1,No,w6,No,Mist,0.44,0.4394,0.54,0.1642,15,59,74
Summer,y0,m4,h2,No,w6,No,Mist,0.44,0.4394,0.54,0.2239,12,53,65
Summer,y0,m4,h3,No,w6,No,Mist,0.42,0.4242,0.54,0.194,4,13,17
Summer,y0,m4,h4,No,w6,No,Mist,0.42,0.4242,0.54,0.2239,2,5,7
Summer,y0,m4,h5,No,w6,No,Clear,0.42,0.4242,0.54,0.3881,3,4,7
Summer,y0,m4,h6,No,w6,No,Clear,0.4,0.4091,0.58,0.2836,10,11,21
Summer,y0,m4,h7,No,w6,No,Clear,0.4,0.4091,0.54,0.3881,21,27,48
Summer,y0,m4,h8,No,w6,No,Clear,0.4,0.4091,0.54,0.2985,21,70,91
Summer,y0,m4,h9,No,w6,No,Clear,0.44,0.4394,0.51,0.3582,35,121,156
Summer,y0,m4,h10,No,w6,No,Clear,0.48,0.4697,0.44,0.3881,94,185,279
Summer,y0,m4,h11,No,w6,No,Clear,0.5,0.4848,0.42,0.3582,120,201,321
Summer,y0,m4,h12,No,w6,No,Clear,0.52,0.5,0.42,0.3881,178,238,416
Summer,y0,m4,h13,No,w6,No,Clear,0.54,0.5152,0.39,0.2985,185,270,455
Summer,y0,m4,h14,No,w6,No,Clear,0.54,0.5152,0.39,0.2239,184,268,452
Summer,y0,m4,h15,No,w6,No,Clear,0.56,0.5303,0.37,0.1343,217,282,499
Summer,y0,m4,h16,No,w6,No,Clear,0.58,0.5455,0.37,0.194,191,273,464
Summer,y0,m4,h17,No,w6,No,Clear,0.56,0.5303,0.43,0.1343,162,245,407
Summer,y0,m4,h18,No,w6,No,Clear,0.54,0.5152,0.43,0.1343,134,237,371
